order_id,order_date,customer_id,product_id,store_id,campaign_id,sales_channel,quantity,unit_price,discount_pct,gross_sales,net_sales,total_cost,shipping_fee,payment_method
O14015,2025-12-04,CU0720,P006,S008,C000,Online,3,113.05,0.05,357,339.15,156,11.28,PayPal
O14016,2025-12-14,CU0222,P008,S005,C000,Associate Order,3,32.3,0.05,102,96.9,36,0,Credit Card
O14017,2025-11-04,CU0269,P016,S008,C000,Online,2,207.2,0.2,518,414.4,264,5.68,Debit
O14018,2024-10-30,CU0678,P015,S002,C000,Store,1,35.1,0.1,39,35.1,13,0,Credit Card
O14019,2025-04-12,CU0669,P010,S002,C302,Store,2,27.55,0.05,58,55.1,18,0,Debit
O14020,2025-02-26,CU0555,P004,S004,C000,Store,1,92,0,92,92,38,0,Credit Card
O14021,2023-06-06,CU0436,P017,S006,C102,Store,1,112,0,112,112,48,0,Credit Card
O14022,2025-05-20,CU0602,P001,S008,C000,Online,2,109.65,0.15,258,219.3,112,7.43,Credit Card
O14023,2025-09-08,CU0476,P017,S001,C000,Associate Order,2,112,0,224,224,96,0,Credit Card
O14024,2024-09-19,CU0601,P007,S004,C000,Store,3,138,0,414,414,183,0,Credit Card
O14025,2024-03-12,CU0525,P002,S008,C000,Online,2,66.6,0.1,148,133.2,56,5.8,Credit Card
O14026,2025-05-03,CU0131,P007,S008,C000,Online,3,124.2,0.1,414,372.6,183,13.03,Credit Card
O14027,2025-10-28,CU0548,P013,S003,C000,Store,1,146,0,146,146,63,0,Gift Card
O14028,2025-05-25,CU0494,P007,S004,C000,Click & Collect,3,124.2,0.1,414,372.6,183,0,Gift Card
O14029,2025-12-05,CU0217,P018,S008,C000,Online,2,79,0,158,158,62,10.97,Gift Card
O14030,2025-01-24,CU0717,P005,S001,C000,Click & Collect,2,149,0,298,298,132,0,Credit Card
O14031,2024-04-28,CU0188,P010,S001,C000,Store,3,27.55,0.05,87,82.65,27,0,Credit Card
O14032,2024-01-14,CU0520,P018,S006,C000,Associate Order,1,67.15,0.15,79,67.15,31,0,Credit Card
O14033,2025-06-26,CU0667,P011,S008,C303,Online,1,168,0,168,168,74,2.51,Credit Card
O14034,2024-06-07,CU0657,P018,S004,C202,Store,1,79,0,79,79,31,0,Credit Card
O14035,2023-11-29,CU0415,P007,S006,C103,Associate Order,3,138,0,414,414,183,0,Gift Card
O14036,2023-02-25,CU0142,P011,S007,C000,Store,1,168,0,168,168,74,0,Debit
O14037,2023-10-11,CU0632,P001,S008,C000,Online,2,116.1,0.1,258,232.2,112,7.04,Credit Card
O14038,2024-09-25,CU0523,P014,S003,C203,Store,1,52.2,0.1,58,52.2,21,0,Credit Card
O14039,2023-06-22,CU0265,P018,S008,C000,Online,1,63.2,0.2,79,63.2,31,5.42,Apple Pay
O14040,2025-07-01,CU0624,P003,S006,C303,Click & Collect,2,88,0,176,176,68,0,Credit Card
O14041,2025-10-23,CU0239,P016,S004,C000,Store,1,259,0,259,259,132,0,Debit
O14042,2023-04-04,CU0590,P012,S005,C000,Store,1,124,0,124,124,49,0,Gift Card
O14043,2024-01-08,CU0170,P010,S001,C000,Associate Order,2,27.55,0.05,58,55.1,18,0,PayPal
O14044,2023-04-15,CU0439,P002,S006,C000,Store,1,74,0,74,74,28,0,Credit Card
O14045,2023-11-01,CU0141,P011,S008,C103,Online,2,168,0,336,336,148,9.45,Debit
O14046,2025-07-07,CU0644,P005,S008,C303,Online,1,149,0,149,149,66,3.37,Credit Card
O14047,2024-02-06,CU0308,P014,S004,C201,Store,2,55.1,0.05,116,110.2,42,0,Credit Card
O14048,2025-04-09,CU0033,P015,S008,C302,Online,2,37.05,0.05,78,74.1,26,3.76,Debit
O14049,2023-12-26,CU0469,P002,S008,C000,Online,1,74,0,74,74,28,8.46,Credit Card
O14050,2024-11-14,CU0293,P012,S003,C000,Click & Collect,2,124,0,248,248,98,0,Credit Card
O14051,2024-04-30,CU0145,P015,S004,C000,Store,2,39,0,78,78,26,0,Credit Card
O14052,2023-07-13,CU0415,P014,S001,C102,Store,2,52.2,0.1,116,104.4,42,0,Credit Card
O14053,2025-10-08,CU0026,P010,S003,C000,Store,2,24.65,0.15,58,49.3,18,0,PayPal
O14054,2024-12-21,CU0327,P008,S001,C204,Store,3,34,0,102,102,36,0,Apple Pay
O14055,2023-05-19,CU0133,P004,S006,C000,Store,1,92,0,92,92,38,0,PayPal
O14056,2025-02-12,CU0457,P013,S006,C000,Store,2,138.7,0.05,292,277.4,126,0,Credit Card
O14057,2023-06-27,CU0409,P006,S001,C102,Click & Collect,2,107.1,0.1,238,214.2,104,0,Debit
O14058,2024-06-30,CU0437,P003,S006,C202,Store,2,88,0,176,176,68,0,Debit
O14059,2025-10-08,CU0277,P005,S008,C000,Online,1,149,0,149,149,66,5.82,PayPal
O14060,2025-06-09,CU0211,P007,S006,C303,Store,3,124.2,0.1,414,372.6,183,0,Credit Card
O14061,2023-01-09,CU0575,P001,S006,C000,Store,1,122.55,0.05,129,122.55,56,0,Debit
O14062,2025-10-03,CU0370,P003,S002,C000,Store,2,79.2,0.1,176,158.4,68,0,Debit
O14063,2024-05-07,CU0068,P014,S008,C202,Online,1,58,0,58,58,21,12,Gift Card
O14064,2024-04-10,CU0167,P002,S001,C000,Click & Collect,2,74,0,148,148,56,0,Credit Card
O14065,2025-12-28,CU0012,P001,S006,C000,Click & Collect,2,103.2,0.2,258,206.4,112,0,PayPal
O14066,2024-09-18,CU0476,P009,S007,C203,Store,3,16.8,0.3,72,50.4,24,0,PayPal
O14067,2024-05-13,CU0295,P001,S004,C202,Click & Collect,1,129,0,129,129,56,0,Debit
O14068,2025-01-29,CU0661,P005,S008,C301,Online,1,119.2,0.2,149,119.2,66,6.48,Credit Card
O14069,2025-06-12,CU0213,P012,S005,C303,Click & Collect,2,124,0,248,248,98,0,PayPal
O14070,2023-06-30,CU0109,P015,S002,C000,Click & Collect,2,39,0,78,78,26,0,Apple Pay
O14071,2025-06-02,CU0029,P004,S005,C000,Store,2,78.2,0.15,184,156.4,76,0,Debit
O14072,2025-08-16,CU0624,P011,S006,C000,Store,2,168,0,336,336,148,0,PayPal
O14073,2023-07-28,CU0127,P004,S001,C102,Store,1,82.8,0.1,92,82.8,38,0,Apple Pay
O14074,2025-07-07,CU0452,P014,S008,C303,Online,2,49.3,0.15,116,98.6,42,4.11,Debit
O14075,2023-04-22,CU0518,P010,S008,C101,Online,2,26.1,0.1,58,52.2,18,9.23,Credit Card
O14076,2023-11-26,CU0627,P006,S002,C000,Store,3,119,0,357,357,156,0,Debit
O14077,2024-08-07,CU0462,P015,S007,C000,Store,2,35.1,0.1,78,70.2,26,0,Credit Card
O14078,2023-01-31,CU0462,P003,S005,C000,Click & Collect,2,88,0,176,176,68,0,PayPal
O14079,2024-12-25,CU0504,P015,S004,C000,Click & Collect,2,39,0,78,78,26,0,Debit
O14080,2023-11-30,CU0056,P018,S006,C000,Associate Order,2,75.05,0.05,158,150.1,62,0,Credit Card
O14081,2024-01-28,CU0605,P016,S001,C000,Associate Order,1,259,0,259,259,132,0,Credit Card
O14082,2023-07-21,CU0552,P004,S003,C102,Store,1,92,0,92,92,38,0,Gift Card
O14083,2025-05-22,CU0504,P001,S002,C000,Store,2,129,0,258,258,112,0,Credit Card
O14084,2024-09-28,CU0512,P008,S004,C203,Store,3,32.3,0.05,102,96.9,36,0,Credit Card
O14085,2024-08-27,CU0025,P003,S002,C000,Store,1,74.8,0.15,88,74.8,34,0,Debit
O14086,2023-11-11,CU0612,P010,S006,C103,Store,4,26.1,0.1,116,104.4,36,0,Debit
O14087,2024-04-02,CU0303,P009,S008,C000,Online,2,20.4,0.15,48,40.8,16,3.43,Apple Pay
O14088,2024-06-09,CU0489,P015,S008,C202,Online,1,35.1,0.1,39,35.1,13,7.83,Credit Card
O14089,2025-06-23,CU0420,P008,S008,C000,Online,2,34,0,68,68,24,5.56,Debit
O14090,2025-12-08,CU0478,P013,S008,C000,Online,2,146,0,292,292,126,7.17,Credit Card
O14091,2025-08-08,CU0017,P012,S004,C000,Store,2,111.6,0.1,248,223.2,98,0,Debit
O14092,2025-11-12,CU0414,P015,S003,C000,Store,1,35.1,0.1,39,35.1,13,0,Credit Card
O14093,2024-05-25,CU0365,P015,S004,C202,Store,2,33.15,0.15,78,66.3,26,0,Credit Card
O14094,2024-01-20,CU0179,P009,S006,C000,Store,2,24,0,48,48,16,0,Debit
O14095,2025-07-06,CU0678,P008,S008,C303,Online,2,34,0,68,68,24,2.78,Credit Card
O14096,2025-01-13,CU0660,P016,S006,C301,Store,1,259,0,259,259,132,0,Apple Pay
O14097,2025-10-27,CU0152,P012,S008,C000,Online,2,124,0,248,248,98,7.36,Debit
O14098,2024-06-16,CU0187,P012,S004,C202,Store,1,124,0,124,124,49,0,Apple Pay
O14099,2024-02-04,CU0129,P010,S008,C000,Online,2,29,0,58,58,18,1.6,Debit
O14100,2025-01-12,CU0366,P007,S002,C000,Store,3,131.1,0.05,414,393.3,183,0,Credit Card
O14101,2023-10-19,CU0119,P018,S005,C000,Click & Collect,2,71.1,0.1,158,142.2,62,0,Credit Card
O14102,2024-07-27,CU0202,P015,S007,C000,Click & Collect,1,35.1,0.1,39,35.1,13,0,PayPal
O14103,2023-07-06,CU0711,P017,S001,C102,Store,1,112,0,112,112,48,0,Gift Card
O14104,2024-02-11,CU0434,P009,S006,C201,Store,2,16.8,0.3,48,33.6,16,0,Credit Card
O14105,2023-10-07,CU0201,P004,S006,C000,Store,2,78.2,0.15,184,156.4,76,0,Debit
O14106,2025-03-20,CU0568,P003,S002,C000,Store,2,88,0,176,176,68,0,Credit Card
O14107,2023-06-13,CU0509,P014,S001,C102,Click & Collect,2,49.3,0.15,116,98.6,42,0,Gift Card
O14108,2025-07-10,CU0458,P006,S008,C000,Online,3,95.2,0.2,357,285.6,156,9.79,Apple Pay
O14109,2024-09-07,CU0109,P008,S008,C203,Online,3,34,0,102,102,36,4.47,Credit Card
O14110,2024-11-02,CU0693,P014,S005,C000,Click & Collect,2,49.3,0.15,116,98.6,42,0,Debit
O14111,2025-05-04,CU0105,P015,S001,C000,Store,2,39,0,78,78,26,0,Credit Card
O14112,2023-03-09,CU0096,P007,S006,C000,Click & Collect,2,138,0,276,276,122,0,Apple Pay
O14113,2025-07-27,CU0526,P005,S008,C000,Online,1,126.65,0.15,149,126.65,66,11.04,Credit Card
O14114,2023-10-03,CU0212,P007,S008,C000,Online,2,131.1,0.05,276,262.2,122,6.67,Credit Card
O14115,2025-06-04,CU0206,P014,S007,C303,Click & Collect,1,58,0,58,58,21,0,Credit Card
O14116,2023-10-06,CU0533,P017,S008,C000,Online,1,112,0,112,112,48,8.63,Debit
O14117,2023-11-27,CU0296,P008,S008,C103,Online,3,30.6,0.1,102,91.8,36,11.53,Debit
O14118,2023-04-08,CU0704,P009,S005,C000,Store,2,20.4,0.15,48,40.8,16,0,Credit Card
O14119,2025-07-05,CU0170,P007,S004,C303,Store,2,131.1,0.05,276,262.2,122,0,Debit
O14120,2024-05-20,CU0255,P007,S002,C202,Store,3,110.4,0.2,414,331.2,183,0,Debit
O14121,2023-07-25,CU0417,P014,S008,C102,Online,2,58,0,116,116,42,5.25,Gift Card
O14122,2023-05-07,CU0410,P015,S001,C000,Store,1,39,0,39,39,13,0,Gift Card
O14123,2023-10-21,CU0552,P012,S003,C000,Store,1,124,0,124,124,49,0,Credit Card
O14124,2023-12-20,CU0552,P010,S008,C103,Online,2,26.1,0.1,58,52.2,18,10.24,Credit Card
O14125,2025-07-29,CU0022,P005,S004,C000,Store,2,126.65,0.15,298,253.3,132,0,Debit
O14126,2024-12-24,CU0021,P007,S007,C000,Associate Order,3,138,0,414,414,183,0,Credit Card
O14127,2023-03-16,CU0074,P003,S004,C101,Store,1,88,0,88,88,34,0,Apple Pay
O14128,2024-12-26,CU0332,P011,S004,C000,Store,2,168,0,336,336,148,0,Credit Card
O14129,2025-05-08,CU0032,P015,S008,C000,Online,1,39,0,39,39,13,6.08,Credit Card
O14130,2025-06-08,CU0500,P006,S007,C000,Store,3,101.15,0.15,357,303.45,156,0,Credit Card
O14131,2024-08-24,CU0156,P014,S008,C203,Online,1,58,0,58,58,21,2.63,Credit Card
O14132,2023-03-17,CU0213,P008,S001,C101,Click & Collect,3,30.6,0.1,102,91.8,36,0,Credit Card
O14133,2024-06-14,CU0099,P018,S001,C000,Associate Order,2,67.15,0.15,158,134.3,62,0,Debit
O14134,2023-11-19,CU0386,P008,S008,C103,Online,2,34,0,68,68,24,6.04,Debit
O14135,2023-11-01,CU0069,P016,S008,C000,Online,2,220.15,0.15,518,440.3,264,5.71,Gift Card
O14136,2024-12-28,CU0354,P011,S003,C204,Store,1,142.8,0.15,168,142.8,74,0,Debit
O14137,2023-05-10,CU0387,P015,S008,C000,Online,2,39,0,78,78,26,3.21,Credit Card
O14138,2024-03-12,CU0485,P005,S003,C000,Store,1,141.55,0.05,149,141.55,66,0,Credit Card
O14139,2024-01-16,CU0710,P013,S008,C000,Online,1,146,0,146,146,63,5.12,Credit Card
O14140,2025-06-03,CU0454,P008,S008,C303,Online,3,34,0,102,102,36,4.74,Credit Card
O14141,2023-06-22,CU0149,P014,S008,C102,Online,2,49.3,0.15,116,98.6,42,7.15,Apple Pay
O14142,2025-04-13,CU0036,P008,S006,C302,Associate Order,2,34,0,68,68,24,0,Credit Card
O14143,2024-07-18,CU0503,P015,S004,C000,Click & Collect,1,35.1,0.1,39,35.1,13,0,Debit
O14144,2023-03-20,CU0073,P010,S004,C101,Store,2,29,0,58,58,18,0,Credit Card
O14145,2024-10-03,CU0336,P006,S007,C000,Store,3,119,0,357,357,156,0,Apple Pay
O14146,2023-12-14,CU0114,P002,S004,C103,Store,2,66.6,0.1,148,133.2,56,0,Credit Card
O14147,2025-08-17,CU0556,P008,S008,C000,Online,3,34,0,102,102,36,5.18,Debit
O14148,2023-01-08,CU0486,P014,S008,C000,Online,1,52.2,0.1,58,52.2,21,7.6,Credit Card
O14149,2025-01-22,CU0211,P002,S008,C000,Online,1,74,0,74,74,28,7.07,Gift Card
O14150,2024-04-25,CU0268,P010,S004,C000,Store,2,26.1,0.1,58,52.2,18,0,Credit Card
O14151,2024-05-13,CU0427,P009,S008,C202,Online,2,24,0,48,48,16,11.31,Debit
O14152,2024-02-27,CU0563,P010,S005,C201,Click & Collect,2,24.65,0.15,58,49.3,18,0,Apple Pay
O14153,2024-03-22,CU0372,P004,S008,C000,Online,1,92,0,92,92,38,5.6,Gift Card
O14154,2024-02-16,CU0424,P006,S004,C000,Store,3,113.05,0.05,357,339.15,156,0,PayPal
O14155,2023-06-03,CU0438,P008,S004,C102,Associate Order,3,34,0,102,102,36,0,Debit
O14156,2024-04-21,CU0457,P004,S004,C000,Store,1,82.8,0.1,92,82.8,38,0,PayPal
O14157,2025-12-06,CU0651,P008,S008,C000,Online,2,34,0,68,68,24,8.97,Credit Card
O14158,2023-12-10,CU0033,P005,S008,C000,Online,2,141.55,0.05,298,283.1,132,7.74,PayPal
O14159,2024-07-20,CU0332,P017,S008,C000,Online,2,112,0,224,224,96,7.29,Credit Card
O14160,2023-01-06,CU0111,P009,S008,C000,Online,3,20.4,0.15,72,61.2,24,9.64,Debit
O14161,2025-03-28,CU0576,P006,S001,C302,Store,2,119,0,238,238,104,0,Debit
O14162,2023-06-08,CU0484,P006,S003,C102,Store,2,119,0,238,238,104,0,Credit Card
O14163,2023-05-18,CU0311,P012,S004,C000,Click & Collect,1,124,0,124,124,49,0,Debit
O14164,2024-11-02,CU0192,P018,S001,C000,Associate Order,2,55.3,0.3,158,110.6,62,0,Gift Card
O14165,2025-08-02,CU0430,P007,S006,C000,Store,3,131.1,0.05,414,393.3,183,0,Debit
O14166,2025-11-15,CU0420,P014,S008,C000,Online,2,58,0,116,116,42,11.81,Credit Card
O14167,2023-06-12,CU0600,P003,S008,C000,Online,1,83.6,0.05,88,83.6,34,9.93,Credit Card
O14168,2024-04-10,CU0714,P013,S005,C000,Associate Order,1,146,0,146,146,63,0,PayPal
O14169,2024-09-21,CU0461,P001,S006,C203,Store,1,122.55,0.05,129,122.55,56,0,PayPal
O14170,2025-10-09,CU0244,P008,S007,C000,Store,3,27.2,0.2,102,81.6,36,0,Debit
O14171,2025-12-07,CU0084,P007,S004,C000,Store,3,131.1,0.05,414,393.3,183,0,Credit Card
O14172,2024-07-01,CU0613,P016,S006,C000,Store,2,233.1,0.1,518,466.2,264,0,Credit Card
O14173,2025-03-01,CU0094,P004,S008,C000,Online,2,78.2,0.15,184,156.4,76,7.78,PayPal
O14174,2023-11-19,CU0618,P010,S007,C000,Store,3,26.1,0.1,87,78.3,27,0,Credit Card
O14175,2023-06-26,CU0668,P011,S005,C102,Store,1,168,0,168,168,74,0,Credit Card
O14176,2023-01-20,CU0613,P017,S008,C000,Online,1,100.8,0.1,112,100.8,48,7.18,Debit
O14177,2023-12-08,CU0580,P010,S008,C000,Online,3,29,0,87,87,27,5.26,Credit Card
O14178,2024-12-31,CU0306,P009,S008,C000,Online,3,24,0,72,72,24,5.44,Credit Card
O14179,2025-03-12,CU0032,P007,S004,C302,Store,2,124.2,0.1,276,248.4,122,0,Gift Card
O14180,2025-07-21,CU0694,P004,S008,C000,Online,2,92,0,184,184,76,11.31,Credit Card
O14181,2024-07-25,CU0193,P007,S008,C000,Online,3,131.1,0.05,414,393.3,183,9.56,Gift Card
O14182,2023-11-21,CU0420,P003,S003,C103,Click & Collect,2,83.6,0.05,176,167.2,68,0,Credit Card
O14183,2025-03-10,CU0340,P010,S007,C302,Store,3,29,0,87,87,27,0,Debit
O14184,2024-08-27,CU0378,P014,S001,C000,Store,2,52.2,0.1,116,104.4,42,0,Credit Card
O14185,2025-05-09,CU0412,P006,S003,C000,Store,3,119,0,357,357,156,0,Credit Card
O14186,2024-12-17,CU0508,P008,S005,C000,Associate Order,4,34,0,136,136,48,0,Credit Card
O14187,2023-06-02,CU0558,P007,S008,C000,Online,2,138,0,276,276,122,7.8,Credit Card
O14188,2024-02-19,CU0282,P018,S002,C201,Store,2,75.05,0.05,158,150.1,62,0,Debit
O14189,2024-10-24,CU0081,P017,S006,C000,Associate Order,2,112,0,224,224,96,0,Apple Pay
O14190,2025-01-22,CU0540,P016,S008,C301,Online,2,207.2,0.2,518,414.4,264,5.37,Debit
O14191,2025-09-16,CU0194,P010,S008,C000,Online,3,23.2,0.2,87,69.6,27,4.27,Credit Card
O14192,2023-10-22,CU0324,P012,S001,C000,Store,2,124,0,248,248,98,0,PayPal
O14193,2025-01-15,CU0489,P001,S004,C000,Store,1,129,0,129,129,56,0,Credit Card
O14194,2023-04-09,CU0454,P013,S008,C000,Online,1,146,0,146,146,63,8.66,Debit
O14195,2025-08-15,CU0190,P015,S004,C000,Store,1,39,0,39,39,13,0,Credit Card
O14196,2023-09-04,CU0427,P001,S007,C000,Click & Collect,1,109.65,0.15,129,109.65,56,0,Gift Card
O14197,2024-08-14,CU0622,P010,S008,C000,Online,3,26.1,0.1,87,78.3,27,3.65,Debit
O14198,2024-10-14,CU0181,P006,S002,C000,Click & Collect,3,119,0,357,357,156,0,Credit Card
O14199,2024-05-06,CU0416,P006,S002,C202,Store,3,119,0,357,357,156,0,Credit Card
O14200,2023-10-19,CU0442,P018,S005,C000,Store,2,67.15,0.15,158,134.3,62,0,Apple Pay
O14201,2025-09-16,CU0376,P003,S008,C000,Online,1,88,0,88,88,34,4.19,Apple Pay
O14202,2024-11-15,CU0319,P001,S008,C000,Online,2,129,0,258,258,112,6.96,Credit Card
O14203,2025-02-18,CU0141,P017,S003,C000,Store,1,100.8,0.1,112,100.8,48,0,PayPal
O14204,2024-12-29,CU0030,P017,S006,C000,Store,2,112,0,224,224,96,0,Credit Card
O14205,2024-12-14,CU0112,P009,S003,C204,Store,3,24,0,72,72,24,0,Credit Card
O14206,2025-07-05,CU0530,P002,S002,C303,Store,2,62.9,0.15,148,125.8,56,0,Credit Card
O14207,2023-05-18,CU0677,P007,S006,C000,Store,2,131.1,0.05,276,262.2,122,0,Credit Card
O14208,2023-10-20,CU0480,P013,S008,C000,Online,1,146,0,146,146,63,5.02,Gift Card
O14209,2024-12-15,CU0535,P016,S005,C000,Store,2,207.2,0.2,518,414.4,264,0,Credit Card
O14210,2025-01-30,CU0274,P012,S005,C000,Store,2,117.8,0.05,248,235.6,98,0,Credit Card
O14211,2023-02-25,CU0027,P009,S001,C000,Store,2,24,0,48,48,16,0,Credit Card
O14212,2025-09-13,CU0410,P016,S008,C000,Online,2,259,0,518,518,264,4.35,PayPal
O14213,2024-10-21,CU0486,P018,S007,C000,Store,2,79,0,158,158,62,0,Apple Pay
O14214,2023-09-26,CU0350,P004,S002,C000,Store,2,92,0,184,184,76,0,Debit
O14215,2025-09-09,CU0223,P007,S006,C000,Store,3,131.1,0.05,414,393.3,183,0,PayPal
O14216,2024-07-24,CU0566,P018,S008,C000,Online,1,79,0,79,79,31,1.95,Credit Card
O14217,2025-07-19,CU0704,P004,S004,C303,Store,2,92,0,184,184,76,0,Credit Card
O14218,2025-03-14,CU0539,P007,S008,C302,Online,3,138,0,414,414,183,9.32,Debit
O14219,2024-03-04,CU0185,P016,S007,C000,Store,2,233.1,0.1,518,466.2,264,0,PayPal
O14220,2025-05-21,CU0260,P013,S008,C000,Online,1,138.7,0.05,146,138.7,63,10.22,Credit Card
O14221,2024-06-02,CU0146,P013,S002,C000,Click & Collect,2,138.7,0.05,292,277.4,126,0,Gift Card
O14222,2023-10-12,CU0087,P008,S008,C000,Online,3,32.3,0.05,102,96.9,36,1.73,Debit
O14223,2025-02-17,CU0619,P015,S002,C000,Associate Order,2,35.1,0.1,78,70.2,26,0,Apple Pay
O14224,2023-11-07,CU0225,P005,S008,C000,Online,2,141.55,0.05,298,283.1,132,8.31,Debit
O14225,2023-12-11,CU0284,P018,S006,C000,Store,2,71.1,0.1,158,142.2,62,0,Apple Pay
O14226,2023-04-14,CU0552,P005,S007,C000,Store,2,149,0,298,298,132,0,Credit Card
O14227,2023-04-01,CU0358,P013,S007,C000,Store,2,131.4,0.1,292,262.8,126,0,Credit Card
O14228,2024-06-04,CU0106,P016,S004,C202,Click & Collect,1,259,0,259,259,132,0,Debit
O14229,2025-10-07,CU0068,P012,S007,C000,Associate Order,1,124,0,124,124,49,0,Gift Card
O14230,2023-05-08,CU0200,P010,S001,C000,Store,3,24.65,0.15,87,73.95,27,0,Debit
O14231,2023-09-08,CU0051,P005,S008,C000,Online,1,149,0,149,149,66,4.84,Debit
O14232,2025-04-17,CU0441,P014,S003,C000,Click & Collect,1,58,0,58,58,21,0,Debit
O14233,2025-06-09,CU0366,P012,S002,C303,Associate Order,1,124,0,124,124,49,0,Credit Card
O14234,2024-05-15,CU0610,P009,S007,C000,Store,3,21.6,0.1,72,64.8,24,0,PayPal
O14235,2025-11-22,CU0590,P016,S007,C000,Store,2,233.1,0.1,518,466.2,264,0,PayPal
O14236,2024-05-01,CU0458,P009,S006,C000,Associate Order,2,19.2,0.2,48,38.4,16,0,Apple Pay
O14237,2025-08-18,CU0310,P008,S005,C000,Store,2,34,0,68,68,24,0,Credit Card
O14238,2023-11-29,CU0613,P015,S001,C000,Click & Collect,1,35.1,0.1,39,35.1,13,0,PayPal
O14239,2025-09-15,CU0454,P005,S008,C000,Online,2,149,0,298,298,132,7.9,Credit Card
O14240,2025-05-08,CU0454,P012,S008,C000,Online,1,105.4,0.15,124,105.4,49,10.73,Debit
O14241,2024-07-13,CU0184,P008,S008,C000,Online,3,34,0,102,102,36,6.32,PayPal
O14242,2025-07-24,CU0101,P001,S008,C000,Online,2,109.65,0.15,258,219.3,112,5.11,Credit Card
O14243,2024-02-27,CU0172,P017,S007,C000,Store,2,112,0,224,224,96,0,Debit
O14244,2024-12-04,CU0626,P014,S008,C204,Online,2,49.3,0.15,116,98.6,42,1.45,Apple Pay
O14245,2024-01-03,CU0446,P005,S003,C000,Store,2,126.65,0.15,298,253.3,132,0,Credit Card
O14246,2023-12-29,CU0299,P006,S004,C103,Click & Collect,3,107.1,0.1,357,321.3,156,0,Credit Card
O14247,2023-11-22,CU0324,P003,S008,C000,Online,2,74.8,0.15,176,149.6,68,5.37,Debit
O14248,2024-05-25,CU0419,P004,S008,C000,Online,2,87.4,0.05,184,174.8,76,6.13,Apple Pay
O14249,2024-02-24,CU0531,P010,S008,C201,Online,3,26.1,0.1,87,78.3,27,11.18,Apple Pay
O14250,2023-02-13,CU0423,P013,S005,C000,Store,1,138.7,0.05,146,138.7,63,0,Credit Card
O14251,2023-10-03,CU0522,P001,S004,C000,Store,1,122.55,0.05,129,122.55,56,0,Credit Card
O14252,2025-08-26,CU0134,P006,S008,C000,Online,3,113.05,0.05,357,339.15,156,8.73,Credit Card
O14253,2024-06-24,CU0164,P011,S001,C202,Store,1,134.4,0.2,168,134.4,74,0,Credit Card
O14254,2024-12-21,CU0254,P018,S007,C204,Store,2,55.3,0.3,158,110.6,62,0,Debit
O14255,2024-01-24,CU0471,P008,S007,C000,Associate Order,2,34,0,68,68,24,0,Debit
O14256,2023-05-14,CU0678,P010,S003,C000,Store,2,29,0,58,58,18,0,Credit Card
O14257,2024-11-02,CU0494,P005,S005,C000,Store,2,141.55,0.05,298,283.1,132,0,Credit Card
O14258,2024-08-24,CU0709,P009,S002,C203,Click & Collect,2,24,0,48,48,16,0,Debit
O14259,2023-09-24,CU0038,P005,S001,C000,Store,1,141.55,0.05,149,141.55,66,0,Debit
O14260,2024-05-31,CU0098,P003,S008,C202,Online,1,79.2,0.1,88,79.2,34,6.68,Debit
O14261,2023-04-27,CU0100,P013,S002,C101,Click & Collect,1,131.4,0.1,146,131.4,63,0,Debit
O14262,2023-10-22,CU0068,P014,S003,C000,Store,2,58,0,116,116,42,0,PayPal
O14263,2025-11-02,CU0173,P003,S008,C000,Online,2,88,0,176,176,68,8.64,PayPal
O14264,2024-09-05,CU0467,P015,S008,C000,Online,2,39,0,78,78,26,4.42,Credit Card
O14265,2023-06-28,CU0541,P002,S007,C000,Associate Order,1,70.3,0.05,74,70.3,28,0,Debit
O14266,2024-10-23,CU0340,P005,S003,C000,Store,2,149,0,298,298,132,0,PayPal
O14267,2024-01-25,CU0076,P006,S001,C000,Store,2,113.05,0.05,238,226.1,104,0,Credit Card
O14268,2024-04-01,CU0162,P016,S002,C000,Click & Collect,1,259,0,259,259,132,0,PayPal
O14269,2025-03-27,CU0360,P018,S005,C000,Click & Collect,2,75.05,0.05,158,150.1,62,0,Debit
O14270,2024-06-22,CU0291,P001,S008,C202,Online,2,116.1,0.1,258,232.2,112,11.24,Credit Card
O14271,2023-10-13,CU0539,P011,S001,C000,Store,2,151.2,0.1,336,302.4,148,0,Credit Card
O14272,2023-06-04,CU0638,P009,S005,C102,Store,3,22.8,0.05,72,68.4,24,0,Gift Card
O14273,2024-03-29,CU0385,P007,S008,C000,Online,3,117.3,0.15,414,351.9,183,9.63,Debit
O14274,2023-07-13,CU0317,P002,S008,C000,Online,1,62.9,0.15,74,62.9,28,4.44,Debit
O14275,2024-02-13,CU0010,P012,S008,C000,Online,1,124,0,124,124,49,5.16,Credit Card
O14276,2024-10-16,CU0179,P003,S001,C000,Click & Collect,2,70.4,0.2,176,140.8,68,0,Debit
O14277,2024-11-19,CU0569,P007,S006,C000,Associate Order,4,138,0,552,552,244,0,PayPal
O14278,2025-12-12,CU0253,P004,S006,C000,Store,2,92,0,184,184,76,0,Credit Card
O14279,2024-05-18,CU0522,P010,S005,C000,Store,3,26.1,0.1,87,78.3,27,0,Gift Card
O14280,2023-09-04,CU0637,P007,S006,C000,Store,1,110.4,0.2,138,110.4,61,0,Credit Card
O14281,2023-06-11,CU0239,P017,S008,C000,Online,1,89.6,0.2,112,89.6,48,4.39,Credit Card
